ID,SF or Cat no,Ctxt ID,Object category,Condition,Obj Type,Firm ID?,Description,Quantity,Height cm,Width cm,Length cm,Depth cm,Diameter cm,Rim dia cm,Base dia cm,Material,Technique,Appearance,Stylistic date,Figure no,Obj Illustration,Out of copyright,Notes,VS parallels
3226,PisaPDM8339n,PisaPDM8339,,fragmentary,Cookware-Casserole-African-Lamboglia10a,Y,rim; varnish type A2 on int,1,,,,,,22,,Pottery/ceramic,,,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3255,PisaPDM8396s,PisaPDM8396,,fragmentary,Cookware-Casserole-African-Lamboglia10a,Y,base; varnish type A2 on int,2,,,,,,,,Pottery/ceramic,,,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3256,PisaPDM8396t,PisaPDM8396,,fragmentary,Cookware-Casserole-African-Lamboglia10a,Y,reconstructable profile,1,,,,,,,,Pottery/ceramic,,,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3284,PisaPDM8398f,PisaPDM8398,,fragmentary,Cookware-Casserole-African-Lamboglia10a,Y,rim; varnish type A2 on int,1,,,,,,25,,Pottery/ceramic,,,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3285,PisaPDM8398g,PisaPDM8398,,fragmentary,Cookware-Casserole-African-Lamboglia10a,Y,rim; varnish type A2 on int,1,,,,,,,,Pottery/ceramic,,,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3307,PisaPDM8399a,PisaPDM8399,,fragmentary,Cookware-Casserole-African-Lamboglia10a,Y,base; varnish type A2 on int,1,,,,,,,,Pottery/ceramic,,,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3322,PisaPDM8400n,PisaPDM8400,,fragmentary,Cookware-Casserole-African-Lamboglia10a,Y,rim,1,,,,,,20,,Pottery/ceramic,,,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3402,PisaPDM8405j,PisaPDM8405,,fragmentary,Cookware-Casserole-African-Lamboglia10a,Y,rim; varnish type A2 on int,1,,,,,,19,,Pottery/ceramic,,discolouration burning,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3432,PisaPDM8417f,PisaPDM8417,,fragmentary,Cookware-Casserole-African-Lamboglia10a,Y,rim; varnish type A2 on int,1,,,,,,27,,Pottery/ceramic,,,250-300; before 250,,0,FALSE,,
3466,PisaPDM8419t,PisaPDM8419,,fragmentary,Cookware-Casserole-African-Lamboglia10a,Y,wall,1,,,,,,,,Pottery/ceramic,,,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3467,PisaPDM8419u,PisaPDM8419,,fragmentary,Cookware-Casserole-African-Lamboglia10a,Y,base,1,,,,,,,,Pottery/ceramic,,,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3468,PisaPDM8419v,PisaPDM8419,,fragmentary,Cookware-Casserole-African-Lamboglia10a,Y,rim; varnish type A2 on int,1,,,,,,30,,Pottery/ceramic,,discolouration burning,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3469,PisaPDM8419w,PisaPDM8419,,fragmentary,Cookware-Casserole-African-Lamboglia10a,Y,rim; varnish type A2 on int,1,,,,,,,,Pottery/ceramic,,discolouration burning,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3497,PisaPDM8439k,PisaPDM8439,,fragmentary,Cookware-Casserole-African-Lamboglia10a,Y,base - varnish type A2 on int,1,,,,,,,,Pottery/ceramic,,,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3498,PisaPDM8439l,PisaPDM8439,,fragmentary,Cookware-Casserole-African-Lamboglia10a,Y,rim - varnish type A2 on int,1,,,,,,30,,Pottery/ceramic,,,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3440,PisaPDM8417n,PisaPDM8417,,fragmentary,Cookware-FlatLid-African-Hayes185_varC,Y,rim; grooves on int of wall,1,,,,,,27,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
3441,PisaPDM8417o,PisaPDM8417,,fragmentary,Cookware-FlatLid-African-Hayes185_varC,Y,rim; grooves on int of wall,1,,,,,,18,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
3442,PisaPDM8417p,PisaPDM8417,,fragmentary,Cookware-FlatLid-African-Hayes185_varC,Y,rim; grooves on int of wall,1,,,,,,,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
3203,PisaPDM8318d,PisaPDM8318,,fragmentary,Cookware-FlatLid-African-Hayes185_varDn11,Y,rim,1,,,,,,20,,Pottery/ceramic,,discolouration burning,300-350; 350-400,,0,FALSE,,
2696,PisaPDM7016bz,PisaPDM7016,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim,1,,,,,,32,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
2697,PisaPDM7016ca,PisaPDM7016,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim,1,,,,,,24,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
2698,PisaPDM7016cb,PisaPDM7016,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim,1,,,,,,28,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
2781,PisaPDM7038o,PisaPDM7038,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim,1,,,,,,22,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
2826,PisaPDM7050h,PisaPDM7050,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim,1,,,,,,20,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
2893,PisaPDM7084c,PisaPDM7084,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim,1,,,,,,,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
3101,PisaPDM8203l,PisaPDM8203,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim,1,,,,,,26,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
3161,PisaPDM8307aq,PisaPDM8307,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim,1,,,,,,,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
3162,PisaPDM8307ar,PisaPDM8307,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim,1,,,,,,35,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
3163,PisaPDM8307as,PisaPDM8307,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim,2,,,,,,32,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
3164,PisaPDM8307at,PisaPDM8307,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim,1,,,,,,29,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
3232,PisaPDM8339t,PisaPDM8339,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim,1,,,,,,24,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
3264,PisaPDM8396ab,PisaPDM8396,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim,1,,,,,,21,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
3265,PisaPDM8396ac,PisaPDM8396,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim,1,,,,,,26,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
3266,PisaPDM8396ad,PisaPDM8396,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim,1,,,,,,22,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
3267,PisaPDM8396ae,PisaPDM8396,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim,1,,,,,,,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
3289,PisaPDM8398k,PisaPDM8398,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim,1,,,,,,26,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
3290,PisaPDM8398l,PisaPDM8398,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim,1,,,,,,32,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
3291,PisaPDM8398m,PisaPDM8398,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim,1,,,,,,34,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
3292,PisaPDM8398n,PisaPDM8398,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim,1,,,,,,28,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
3443,PisaPDM8417q,PisaPDM8417,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varA,Y,rim; grooves on int of wall,1,,,,,,34,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
2699,PisaPDM7016cc,PisaPDM7016,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varB,Y,rim,1,,,,,,28,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
3165,PisaPDM8307au,PisaPDM8307,,fragmentary,Cookware-FlatLid-African-Hayes196classic_varB,Y,rim,1,,,,,,20,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
2846,PisaPDM7061f,PisaPDM7061,,fragmentary,Cookware-FlatLid-African-OstiaI_18,Y,rim,1,,,,,,20,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
2862,PisaPDM7065n,PisaPDM7065,,fragmentary,Cookware-FlatLid-African-OstiaI_18,Y,wall,1,,,,,,18,,Pottery/ceramic,,,before 250,,0,FALSE,,
3027,PisaPDM7096h,PisaPDM7096,,fragmentary,Cookware-FlatLid-African-OstiaI_18,Y,rim,1,,,,,,19,,Pottery/ceramic,,discolouration burning,before 250,,0,FALSE,,
3117,PisaPDM8224h,PisaPDM8224,,fragmentary,Cookware-FlatLid-African-OstiaI_18,Y,rim,1,,,,,,18,,Pottery/ceramic,,,before 250,,0,FALSE,,
3118,PisaPDM8224i,PisaPDM8224,,fragmentary,Cookware-FlatLid-African-OstiaI_18,Y,rim,1,,,,,,20,,Pottery/ceramic,,,before 250,,0,FALSE,,
3268,PisaPDM8396af,PisaPDM8396,,fragmentary,Cookware-FlatLid-African-OstiaI_18,Y,rim,1,,,,,,18,,Pottery/ceramic,,,before 250,,0,FALSE,,
3389,PisaPDM8400cb,PisaPDM8400,,fragmentary,Cookware-FlatLid-African-OstiaI_18,Y,rim,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3480,PisaPDM8419ah,PisaPDM8419,,fragmentary,Cookware-FlatLid-African-OstiaI_18,Y,rim,1,,,,,,20,,Pottery/ceramic,,,before 250,,0,FALSE,,
3481,PisaPDM8419ai,PisaPDM8419,,fragmentary,Cookware-FlatLid-African-OstiaI_18,Y,rim,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3102,PisaPDM8203m,PisaPDM8203,,fragmentary,Cookware-FlatLid-African-OstiaI_261,Y,rim,2,,,,,,32,,Pottery/ceramic,,discolouration burning,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3166,PisaPDM8307av,PisaPDM8307,,fragmentary,Cookware-FlatLid-African-OstiaI_261,Y,rim,1,,,,,,20,,Pottery/ceramic,,discolouration burning,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3167,PisaPDM8307aw,PisaPDM8307,,fragmentary,Cookware-FlatLid-African-OstiaI_261,Y,rim,1,,,,,,24,,Pottery/ceramic,,discolouration burning,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3168,PisaPDM8307ax,PisaPDM8307,,fragmentary,Cookware-FlatLid-African-OstiaI_261,Y,rim,1,,,,,,32,,Pottery/ceramic,,discolouration burning,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3233,PisaPDM8339u,PisaPDM8339,,fragmentary,Cookware-FlatLid-African-OstiaI_261,Y,rim,2,,,,,,28,,Pottery/ceramic,,discolouration burning,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3269,PisaPDM8396ag,PisaPDM8396,,fragmentary,Cookware-FlatLid-African-OstiaI_261,Y,rim,1,,,,,,27,,Pottery/ceramic,,discolouration burning,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3270,PisaPDM8396ah,PisaPDM8396,,fragmentary,Cookware-FlatLid-African-OstiaI_261,Y,rim,1,,,,,,29,,Pottery/ceramic,,discolouration burning,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3271,PisaPDM8396ai,PisaPDM8396,,fragmentary,Cookware-FlatLid-African-OstiaI_261,Y,rim,1,,,,,,,,Pottery/ceramic,,discolouration burning,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3293,PisaPDM8398o,PisaPDM8398,,fragmentary,Cookware-FlatLid-African-OstiaI_261,Y,rim,1,,,,,,34,,Pottery/ceramic,,discolouration burning,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3482,PisaPDM8419aj,PisaPDM8419,,fragmentary,Cookware-FlatLid-African-OstiaI_261,Y,rim,1,,,,,,24,,Pottery/ceramic,,discolouration burning,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3515,PisaPDM8439ab,PisaPDM8439,,fragmentary,Cookware-FlatLid-African-OstiaI_261,Y,rim,1,,,,,,26,,Pottery/ceramic,,discolouration burning,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3103,PisaPDM8203n,PisaPDM8203,,fragmentary,Cookware-FlatLid-African-OstiaI_262=Hayes195,Y,rim,1,,,,,,28,,Pottery/ceramic,,discolouration burning,250-300; 300-350; 350-400; 400-450; before 250,,0,FALSE,,
3169,PisaPDM8307ay,PisaPDM8307,,fragmentary,Cookware-FlatLid-African-OstiaI_262=Hayes195,Y,rim,1,,,,,,32,,Pottery/ceramic,,discolouration burning,250-300; 300-350; 350-400; 400-450; before 250,,0,FALSE,,
3051,PisaPDM7106c,PisaPDM7106,,fragmentary,Cookware-FlatLid-African-OstiaII_302,Y,rim,1,,,,,,22,,Pottery/ceramic,,,before 250,,0,FALSE,,
3104,PisaPDM8203o,PisaPDM8203,,fragmentary,Cookware-FlatLid-African-OstiaII_302,Y,rim,1,,,,,,25,,Pottery/ceramic,,,before 250,,0,FALSE,,
3170,PisaPDM8307az,PisaPDM8307,,fragmentary,Cookware-FlatLid-African-OstiaII_302,Y,rim,1,,,,,,27,,Pottery/ceramic,,,before 250,,0,FALSE,,
3234,PisaPDM8339v,PisaPDM8339,,fragmentary,Cookware-FlatLid-African-OstiaII_302,Y,rim,1,,,,,,37,,Pottery/ceramic,,,before 250,,0,FALSE,,
3272,PisaPDM8396aj,PisaPDM8396,,fragmentary,Cookware-FlatLid-African-OstiaII_302,Y,rim,1,,,,,,29,,Pottery/ceramic,,,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3028,PisaPDM7096i,PisaPDM7096,,fragmentary,Cookware-FlatLid-African-OstiaIII_170,Y,rim,1,,,,,,30,,Pottery/ceramic,,discolouration burning,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3235,PisaPDM8339w,PisaPDM8339,,fragmentary,Cookware-FlatLid-African-OstiaIII_170,Y,rim,1,,,,,,39,,Pottery/ceramic,,discolouration burning,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3483,PisaPDM8419ak,PisaPDM8419,,fragmentary,Cookware-FlatLid-African-OstiaIII_170,Y,rim,1,,,,,,20,,Pottery/ceramic,,discolouration burning,250-300; 300-350; 350-400; before 250,,0,FALSE,,
3516,PisaPDM8439ac,PisaPDM8439,,fragmentary,Cookware-FlatLid-African-OstiaIV_59,Y,rim,1,,,,,,36,,Pottery/ceramic,,abraded; discolouration burning,300-350; 350-400; 400-450; 450-500,,0,FALSE,,
3171,PisaPDM8307ba,PisaPDM8307,,fragmentary,Cookware-FlatLid-African-OstiaIV_60,Y,rim,1,,,,,,26,,Pottery/ceramic,,discolouration burning,300-350; 350-400; 400-450,,0,FALSE,,
2590,PisaPDM7012o,PisaPDM7012,,broken,Cookware-Lid,Y,entire profile,1,,,,,15.6,,,Pottery/ceramic,,,,,0,FALSE,,
2673,PisaPDM7016bc,PisaPDM7016,,fragmentary,Cookware-Lid,Y,rim,1,,,,,,16.8,,Pottery/ceramic,,,,,0,FALSE,,
2674,PisaPDM7016bd,PisaPDM7016,,fragmentary,Cookware-Lid,Y,rim,1,,,,,,20.2,,Pottery/ceramic,,,,,0,FALSE,,
2675,PisaPDM7016be,PisaPDM7016,,fragmentary,Cookware-Lid,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2737,PisaPDM7030j,PisaPDM7030,,fragmentary,Cookware-Lid,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2774,PisaPDM7038h,PisaPDM7038,,fragmentary,Cookware-Lid,Y,rim & wall,1,,,,,,22,,Pottery/ceramic,,,,,0,FALSE,,
2775,PisaPDM7038i,PisaPDM7038,,fragmentary,Cookware-Lid,Y,rim,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2957,PisaPDM7090v,PisaPDM7090,,fragmentary,Cookware-Lid,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3016,PisaPDM7095n,PisaPDM7095,,fragmentary,Cookware-Lid,Y,rim & wall,1,,,,,,17.8,,Pottery/ceramic,,,,,0,FALSE,,
3050,PisaPDM7106b,PisaPDM7106,,fragmentary,Cookware-Lid,Y,rim & wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3189,PisaPDM8311a,PisaPDM8311,,fragmentary,Cookware-Lid,Y,rim & wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3329,PisaPDM8400u,PisaPDM8400,,fragmentary,Cookware-Lid,Y,handle (disc),1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3372,PisaPDM8400bk,PisaPDM8400,,intact,Cookware-Lid,Y,,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3500,PisaPDM8439n,PisaPDM8439,,fragmentary,Cookware-Lid,Y,handle (disc),2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2847,PisaPDM7061g,PisaPDM7061,,fragmentary,Cookware-Marmite-African-SidiJdidi5,Y,rim,1,,,,,,36,,Pottery/ceramic,,discolouration burning,400-450,,0,FALSE,,
3378,PisaPDM8400bq,PisaPDM8400,,fragmentary,Cookware-PotGen,N,rim,1,,,,,,32,,Pottery/ceramic,,,,,0,FALSE,,
2694,PisaPDM7016bx,PisaPDM7016,,fragmentary,CookWare-Sherd,Y,base,6,,,,,,,7.5,Pottery/ceramic,,,,,0,FALSE,,
2758,PisaPDM7034o,PisaPDM7034,,fragmentary,CookWare-Sherd,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3060,PisaPDM7119a,PisaPDM7119,,fragmentary,CookWare-Sherd,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3075,PisaPDM7141b,PisaPDM7141,,fragmentary,CookWare-Sherd,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3326,PisaPDM8400r,PisaPDM8400,,fragmentary,CookWare-Sherd,Y,rim & wall,1,,,,,,19.7,,Pottery/ceramic,,,,,0,FALSE,,
3327,PisaPDM8400s,PisaPDM8400,,fragmentary,CookWare-Sherd,Y,rim & wall,1,,,,,,21.8,,Pottery/ceramic,,,,,0,FALSE,,
3381,PisaPDM8400bt,PisaPDM8400,,fragmentary,CookWare-Sherd,Y,wall,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3421,PisaPDM8405ac,PisaPDM8405,,fragmentary,CookWare-Sherd,Y,wall; amphora-like,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2648,PisaPDM7016ag,PisaPDM7016,,fragmentary,Cookware-Sherd-African,Y,base,3,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2878,PisaPDM7078e,PisaPDM7078,,fragmentary,Cookware-Sherd-African,Y,base; rilling on int,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3011,PisaPDM7095i,PisaPDM7095,,fragmentary,Cookware-Sherd-African,Y,wall w hint of base w rilling,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3093,PisaPDM8203d,PisaPDM8203,,fragmentary,Cookware-Sherd-African,Y,base; rilling on int,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3114,PisaPDM8224e,PisaPDM8224,,fragmentary,Cookware-Sherd-African,Y,base w rilling,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3137,PisaPDM8307s,PisaPDM8307,,fragmentary,Cookware-Sherd-African,Y,base; rilling on int,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3138,PisaPDM8307t,PisaPDM8307,,fragmentary,Cookware-Sherd-African,Y,wall,4,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3139,PisaPDM8307u,PisaPDM8307,,fragmentary,Cookware-Sherd-African,Y,wall; rilling on int,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3220,PisaPDM8339h,PisaPDM8339,,fragmentary,Cookware-Sherd-African,Y,base; varnish type A2 on int,1,,,,,,,,Pottery/ceramic,,discolouration burning,,,0,FALSE,,
3221,PisaPDM8339i,PisaPDM8339,,fragmentary,Cookware-Sherd-African,Y,wall,1,,,,,,,,Pottery/ceramic,,discolouration burning,,,0,FALSE,,
3251,PisaPDM8396o,PisaPDM8396,,fragmentary,Cookware-Sherd-African,Y,wall w rilling,3,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3320,PisaPDM8400l,PisaPDM8400,,fragmentary,Cookware-Sherd-African,Y,base; varnish type A2 on int,1,,,,,,,,Pottery/ceramic,,discolouration burning,,,0,FALSE,,
3401,PisaPDM8405i,PisaPDM8405,,fragmentary,Cookware-Sherd-African,Y,base; rilling on int,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3431,PisaPDM8417e,PisaPDM8417,,fragmentary,Cookware-Sherd-African,Y,base w rilling,3,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3461,PisaPDM8419o,PisaPDM8419,,fragmentary,Cookware-Sherd-African,Y,wall; varnish type A2 on int,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3396,PisaPDM8405d,PisaPDM8405,,fragmentary,Cup-ARSW-A1-Lamboglia2a,Y,rim,1,,,,,,14,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
2720,PisaPDM7026a,PisaPDM7026,,fragmentary,Cup-ARSW-A1-Lamboglia2b,Y,rim,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2786,PisaPDM7040a,PisaPDM7040,,fragmentary,Cup-ARSW-A1-Lamboglia2b,Y,rim,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3244,PisaPDM8396h,PisaPDM8396,,fragmentary,Cup-ARSW-A2-Lamboglia1c,Y,rim,1,,,,,,20,,Pottery/ceramic,,,250-300; before 250,,0,FALSE,,
3458,PisaPDM8419l,PisaPDM8419,,fragmentary,Cup-ARSW-A2-Lamboglia1c,Y,rim,1,,,,,,22,,Pottery/ceramic,,,250-300; before 250,,0,FALSE,,
2630,PisaPDM7016o,PisaPDM7016,,fragmentary,Cup-ARSW-A2-Lamboglia3a,Y,rim,1,,,,,,18,,Pottery/ceramic,,,250-300; before 250,,0,FALSE,,
2787,PisaPDM7040b,PisaPDM7040,,fragmentary,Cup-ARSW-A2-Lamboglia3a,Y,rim,1,,,,,,,,Pottery/ceramic,,,250-300; before 250,,0,FALSE,,
3127,PisaPDM8307i,PisaPDM8307,,fragmentary,Cup-ARSW-A2-Lamboglia3a-VariantMMascarell,Y,rim,1,,,,,,20,,Pottery/ceramic,,,250-300; before 250,,0,FALSE,,
3200,PisaPDM8318a,PisaPDM8318,,fragmentary,Cup-ARSW-A2-Lamboglia3a-VariantMMascarell,Y,rim,1,,,,,,,,Pottery/ceramic,,,250-300; before 250,,0,FALSE,,
3246,PisaPDM8396j,PisaPDM8396,,fragmentary,Cup-ARSW-A2-Lamboglia3a-VariantMMascarell,Y,rim,1,,,,,,18,,Pottery/ceramic,,,250-300; before 250,,0,FALSE,,
3492,PisaPDM8439f,PisaPDM8439,,fragmentary,Cup-ARSW-A2-Lamboglia3b2,Y,rim,1,,,,,,20,,Pottery/ceramic,,,250-300; before 250,,0,FALSE,,
3397,PisaPDM8405e,PisaPDM8405,,fragmentary,Cup-ARSW-C3-Hayes51B,Y,lobe fragment of polylobed cup - rim w undulating flat flange,1,,,,,,,,Pottery/ceramic,,,300-350; 350-400,,0,FALSE,,
2633,PisaPDM7016r,PisaPDM7016,,fragmentary,Cup-ARSW-C5-Hayes85B,Y,rim,1,,,,,,10.5,,Pottery/ceramic,,incised decoration; rouletted decoration,450-500; 500-550,,0,FALSE,,
2721,PisaPDM7026b,PisaPDM7026,,fragmentary,Cup-ARSW-C-Hayes73B,Y,rim; indentations in outer part; 2 grooves on rim,1,,,,,,22,,Pottery/ceramic,,incised decoration,350-400; 400-450,,0,FALSE,,
2644,PisaPDM7016ac,PisaPDM7016,,fragmentary,Cup-ARSW-D1-Hayes80A,Y,rim,1,,,,,,18,,Pottery/ceramic,,,350-400; 400-450; 450-500,,0,FALSE,,
3007,PisaPDM7095e,PisaPDM7095,,fragmentary,Cup-ARSW-D1-Hayes80A,Y,rim; 2 grooves on ext under rim,1,,,,,,21,,Pottery/ceramic,,incised decoration,400-450; 450-500,,0,FALSE,,
3496,PisaPDM8439j,PisaPDM8439,,fragmentary,Cup-ARSW-D1-Hayes98,Y,rim,1,,,,,,22,,Pottery/ceramic,,,450-500; 500-550,,0,FALSE,,
3135,PisaPDM8307q,PisaPDM8307,,fragmentary,Cup-ARSW-D2-Hayes80B/99,Y,rim,1,,,,,19,,,Pottery/ceramic,,,450-500; 500-550,,0,FALSE,,
3202,PisaPDM8318c,PisaPDM8318,,fragmentary,Cup-ARSW-D2-Hayes94,Y,rim,1,,,,,,14,,Pottery/ceramic,,,450-500; 500-550,,0,FALSE,,
3017,PisaPDM7095o,PisaPDM7095,,broken,Cup-Decorated-Rigoir15,Y,stamped decoration in form of flowers,1,,,,,,,,Pottery/ceramic,,stamped decoration,350-400; 400-450; 450-500,,0,FALSE,,
2766,PisaPDM7037f,PisaPDM7037,,fragmentary,Cup-Decorated-Rigoir18,Y,sherd,1,,,,,,,,Painted; Pottery/ceramic,,,350-400; 400-450; 450-500,,0,FALSE,,
2816,PisaPDM7047d,PisaPDM7047,,fragmentary,Cup-Decorated-Rigoir3a,Y,a fragment of cup of sigillata paleocristiana grey. It is an example with rim with undulating flange decorated with stamps of circular form…,1,,,,,,,,Pottery/ceramic,,clay grey; stamped decoration,350-400; 400-450; 450-500,,0,FALSE,,
2757,PisaPDM7034n,PisaPDM7034,,fragmentary,Cup-Gen,Y,base; 2 incised lines,1,,,,,,,,Pottery/ceramic,,incised decoration; slip red,,,0,FALSE,,
2783,PisaPDM7038q,PisaPDM7038,,fragmentary,Cup-Gen,Y,base,1,,,,,,,6,Glass,,,300-350; 350-400; 400-450; 450-500; 500-550; 550-600; 600-650; 650-700,,0,FALSE,,
2827,PisaPDM7050i,PisaPDM7050,,fragmentary,Cup-Gen,Y,rim,1,,,,,,11.1,,Glass,,,before 250,,0,FALSE,,
2828,PisaPDM7050j,PisaPDM7050,,fragmentary,Cup-Gen,Y,rim,1,,,,,,10.5,,Glass,,,before 250,,0,FALSE,,
2871,PisaPDM7068a,PisaPDM7068,,fragmentary,Cup-Gen,Y,rim,1,,,,,,7.9,,Glass,,,before 250,,0,FALSE,,
3105,PisaPDM8203p,PisaPDM8203,,fragmentary,Cup-Gen,Y,rim,1,,,,,,11.5,,Glass,,,before 250,,0,FALSE,,
